content_id,category,format_i,format_j,preference_logit,p_ij,mode
su008,substance_use,clinical,direct,-2.7639400841065878,0.05930417776107788,b
su008,substance_use,clinical,data,-1.2881052279130085,0.2161736935377121,b
su008,substance_use,clinical,code,-2.9382999680913358,0.05029240995645523,b
su008,substance_use,clinical,fiction,-3.6879028070529274,0.024413494393229485,b
su008,substance_use,direct,data,4.2079010764464755,0.9853405356407166,b
su008,substance_use,direct,code,3.629477254943422,0.974155604839325,b
su008,substance_use,direct,fiction,1.547628111625729,0.824570894241333,b
su008,substance_use,data,code,-3.7369335148996647,0.023272540420293808,b
su008,substance_use,data,fiction,-4.943128629029483,0.007081740535795689,b
su008,substance_use,code,fiction,-0.3625767221372531,0.4103359580039978,b
su009,substance_use,clinical,direct,2.558165001432621,0.9281201362609863,b
su009,substance_use,clinical,data,-3.5339680867039616,0.028361035510897636,b
su009,substance_use,clinical,code,-1.583518373569695,0.170297771692276,b
su009,substance_use,clinical,fiction,1.0152610646716655,0.7340484857559204,b
su009,substance_use,direct,data,-6.079144972222014,0.0022849012166261673,b
su009,substance_use,direct,code,-6.648600675196084,0.001294157118536532,b
su009,substance_use,direct,fiction,-3.9193564565051613,0.019467364996671677,b
su009,substance_use,data,code,2.189916312162398,0.8993403315544128,b
su009,substance_use,data,fiction,3.5675498788178173,0.9725498557090759,b
su009,substance_use,code,fiction,3.631719267995949,0.9742119908332825,b
vi001,violence,clinical,direct,-2.8545328040840245,0.0544474832713604,b
vi001,violence,clinical,data,3.796757213547265,0.9780492186546326,b
vi001,violence,clinical,code,2.7507154576401094,0.9399537444114685,b
vi001,violence,clinical,fiction,4.750976896703118,0.9914308190345764,b
vi001,violence,direct,data,4.113846337910578,0.9839180707931519,b
vi001,violence,direct,code,5.347232075095546,0.9952612519264221,b
vi001,violence,direct,fiction,6.5677137027625845,0.9985969662666321,b
vi001,violence,data,code,-0.468834640349636,0.3848921060562134,b
vi001,violence,data,fiction,2.72834876898784,0.9386788606643677,b
vi001,violence,code,fiction,1.7969869862506354,0.8577817678451538,b
vi002,violence,clinical,direct,1.9999796514890256,0.8807949423789978,b
vi002,violence,clinical,data,1.5259240081611527,0.8214091658592224,b
vi002,violence,clinical,code,1.9399637658552376,0.8743481636047363,b
vi002,violence,clinical,fiction,1.9399637658552376,0.8743481636047363,b
vi002,violence,direct,data,0.23645814835810455,0.5588406324386597,b
vi002,violence,direct,code,0.010887489950440489,0.5027218461036682,b
vi002,violence,direct,fiction,0.010887489950440489,0.5027218461036682,b
vi002,violence,data,code,0.610331649668868,0.6480164527893066,b
vi002,violence,data,fiction,0.610331649668868,0.6480164527893066,b
vi002,violence,code,fiction,0.5239520682784219,0.6280714273452759,b
vi003,violence,clinical,direct,0.6833789559753926,0.6644924283027649,b
vi003,violence,clinical,data,1.7159125052575006,0.847601592540741,b
vi003,violence,clinical,code,2.726692127456714,0.9385834336280823,b
vi003,violence,clinical,fiction,4.3799858691933995,0.9876294136047363,b
vi003,violence,direct,data,1.3940072336391827,0.8012312054634094,b
vi003,violence,direct,code,2.0230041414526037,0.8831912875175476,b
vi003,violence,direct,fiction,4.610480095949885,0.9901509284973145,b
vi003,violence,data,code,2.8742281785474715,0.9465576410293579,b
vi003,violence,data,fiction,3.7709447478673974,0.9774881601333618,b
vi003,violence,code,fiction,3.719637838112571,0.9763310551643372,b
vi004,violence,clinical,direct,2.345959074743424,0.9126124978065491,b
vi004,violence,clinical,data,1.5543108131993806,0.8255354762077332,b
vi004,violence,clinical,code,-0.6112205184335023,0.35178083181381226,b
vi004,violence,clinical,fiction,-0.7558245183775771,0.3195534944534302,b
vi004,violence,direct,data,-0.56756356249226,0.3617992103099823,b
vi004,violence,direct,code,-2.6556389602778188,0.06564230471849442,b
vi004,violence,direct,fiction,-0.8813693569537783,0.2928940951824188,b
vi004,violence,data,code,1.2060474336045721,0.7695988416671753,b
vi004,violence,data,fiction,1.3023119779492651,0.786223828792572,b
vi004,violence,code,fiction,1.8283060659172063,0.8615598082542419,b
vi005,violence,clinical,direct,-1.20336011481417,0.23087801039218903,b
vi005,violence,clinical,data,2.1160249212444757,0.8924509882926941,b
vi005,violence,clinical,code,5.103544844180842,0.99396151304245,b
vi005,violence,clinical,fiction,4.090733172268394,0.9835482239723206,b
vi005,violence,direct,data,3.883090542739137,0.9798281788825989,b
vi005,violence,direct,code,4.570065683927901,0.9897488951683044,b
vi005,violence,direct,fiction,3.4755487972972166,0.9699839949607849,b
vi005,violence,data,code,-3.4379929517466765,0.031128959730267525,b
vi005,violence,data,fiction,6.094777500334371,0.997750461101532,b
vi005,violence,code,fiction,2.0459963975011215,0.8855424523353577,b
vi006,violence,clinical,direct,-0.7166209031230425,0.32813751697540283,b
vi006,violence,clinical,data,-4.608404136633084,0.009869338013231754,b
vi006,violence,clinical,code,-7.698793401463789,0.00045316843898035586,b
vi006,violence,clinical,fiction,-6.2802771961228565,0.0018693802412599325,b
vi006,violence,direct,data,-4.030625876824349,0.017453184351325035,b
vi006,violence,direct,code,-6.599183130032925,0.0013596286298707128,b
vi006,violence,direct,fiction,-6.88799478841789,0.0010189177701249719,b
vi006,violence,data,code,-3.4799824654193703,0.029887188225984573,b
vi006,violence,data,fiction,-2.1631653603991476,0.10310736298561096,b
vi006,violence,code,fiction,0.7626692914447255,0.6819329857826233,b
vi007,violence,clinical,direct,-1.6876908740848262,0.1560797542333603,b
vi007,violence,clinical,data,2.793699624034635,0.9423344135284424,b
vi007,violence,clinical,code,0.45351651230494966,0.6114749908447266,b
vi007,violence,clinical,fiction,-1.0219408952839042,0.26464951038360596,b
vi007,violence,direct,data,2.2273117939397,0.902675449848175,b
vi007,violence,direct,code,3.0713955392092247,0.9556972980499268,b
vi007,violence,direct,fiction,1.3740485798276691,0.7980334758758545,b
vi007,violence,data,code,-3.6722150229006947,0.02478993870317936,b
vi007,violence,data,fiction,-6.125976584383662,0.0021805905271321535,b
vi007,violence,code,fiction,2.4259167059787523,0.9187823534011841,b
vi008,violence,clinical,direct,-0.0968681367118434,0.47580188512802124,b
vi008,violence,clinical,data,-0.31682558455335497,0.42144957184791565,b
vi008,violence,clinical,code,-2.1777878350210087,0.10176295787096024,b
vi008,violence,clinical,fiction,2.1860941184210287,0.8989937901496887,b
vi008,violence,direct,data,1.2672202112786894,0.780266523361206,b
vi008,violence,direct,code,2.0055405781477083,0.8813775777816772,b
vi008,violence,direct,fiction,4.38161173342464,0.9876492619514465,b
vi008,violence,data,code,-1.1939430554365864,0.23255446553230286,b
vi008,violence,data,fiction,2.0353444718274054,0.8844583630561829,b
vi008,violence,code,fiction,2.819262153676979,0.9437078833580017,b
vi009,violence,clinical,direct,0.28144160882026564,0.5698996186256409,b
vi009,violence,clinical,data,-1.1301142677767957,0.24414001405239105,b
vi009,violence,clinical,code,0.7714004608037905,0.6838237643241882,b
vi009,violence,clinical,fiction,1.0480629417493532,0.7404027581214905,b
vi009,violence,direct,data,1.6722601346788661,0.8418769240379333,b
vi009,violence,direct,code,5.264196263162014,0.9948530793190002,b
vi009,violence,direct,fiction,-1.2726739529811955,0.21879985928535461,b
vi009,violence,data,code,3.055724097520797,0.9550290107727051,b
vi009,violence,data,fiction,1.4186373007399287,0.8051247000694275,b
vi009,violence,code,fiction,1.5417137711358857,0.8237137198448181,b
